,0
545,-299.3000000000029
546,1224.6699999999837
547,0.0
548,0.0
549,0.0
550,170.56000000001222
551,202.5399999999936
552,-402.61999999999534
553,729.3899999999994
554,0.0
555,0.0
556,141.04000000000815
557,-90.61000000000058
558,-62.320000000006985
559,-323.49000000000524
560,787.2000000000116
561,0.0
562,0.0
563,-446.0800000000163
564,-129.55999999998312
565,-746.2000000000116
566,-923.320000000007
567,-240.2599999999802
568,0.0
569,0.0
570,1649.429999999993
571,337.0199999999895
572,795.4000000000087
573,-100.0399999999936
574,574.0
575,0.0
576,0.0
577,428.8600000000006
578,-15.169999999998254
579,-341.9400000000023
580,1256.6499999999942
581,-2220.970000000001
582,0.0
583,0.0
584,-96.34999999999127
585,824.0999999999913
586,-536.6900000000023
587,412.8700000000099
588,777.3600000000006
589,0.0
590,0.0
591,1344.3899999999994
592,2.0499999999883585
593,252.56000000001222
594,245.58999999998196
595,547.3500000000058
596,0.0
597,0.0
598,124.22999999999593
599,-720.3699999999953
600,410.4100000000035
601,4.510000000009313
602,782.6899999999878
603,0.0
604,0.0
605,-75.02999999999884
606,60.679999999993015
607,-271.00999999999476
608,187.7800000000134
609,0.0
610,0.0
611,0.0
612,120.53999999997905
613,1054.1100000000006
614,-263.6299999999901
615,-44.279999999998836
616,562.1100000000006
617,0.0
618,0.0
619,129.15000000000873
620,114.79999999998836
621,-906.0999999999913
622,-254.61000000001513
623,1152.9199999999983
624,0.0
625,0.0
626,-539.9700000000012
627,-1985.2199999999866
628,-189.83000000000175
629,-356.70000000001164
630,437.8800000000192
631,0.0
632,0.0
633,-2850.7300000000105
634,924.1399999999994
635,678.5500000000029
636,1039.7600000000093
637,-688.3899999999994
638,0.0
639,0.0
640,-791.3000000000029
641,989.3300000000017
642,-331.6900000000169
643,-1395.229999999996
644,156.61999999999534
645,0.0
646,0.0
647,0.0
648,-970.4700000000012
649,-794.1699999999983
650,239.44000000001688
651,-1508.8000000000175
652,0.0
653,0.0
654,-312.00999999999476
655,2411.6199999999953
656,938.0800000000163
657,710.9399999999878
658,1223.8500000000058
659,0.0
660,0.0
661,548.9900000000052
662,-41.410000000018044
663,-241.0799999999872
664,483.79999999998836
665,-191.05999999998312
666,0.0
667,0.0
668,110.2899999999936
669,1151.2799999999988
670,357.1100000000006
671,1136.5199999999895
672,-152.51999999998952
673,0.0
674,0.0
675,-209.5100000000093
676,-1146.7699999999895
677,-147.59999999999127
678,456.7399999999907
679,690.4400000000023
680,0.0
681,0.0
682,925.3699999999953
683,355.88000000000466
684,935.2100000000064
685,0.0
686,-221.81000000001222
687,0.0
688,0.0
689,-592.8600000000006
690,150.88000000000466
691,551.0400000000081
692,280.4399999999878
693,568.2599999999948
694,0.0
695,0.0
696,21.730000000010477
697,-420.6600000000035
698,-804.4199999999983
699,438.29000000000815
700,-758.5
701,0.0
702,0.0
703,345.22000000000116
704,838.039999999979
705,577.6900000000023
706,-651.4899999999907
707,909.7900000000081
708,0.0
709,0.0
710,-200.4900000000198
711,-319.3899999999994
712,-1344.7999999999884
713,-1099.62000000001
714,-881.9099999999889
715,0.0
716,0.0
717,-3579.7100000000064
718,1518.229999999996
719,90.61000000001513
720,2218.5099999999948
721,-797.0399999999936
722,0.0
723,0.0
724,-1430.9000000000087
725,1745.37000000001
726,-3514.5200000000186
727,287.0
728,1684.2799999999988
729,0.0
730,0.0
731,1433.7700000000186
732,-948.7400000000052
733,980.7199999999866
734,-60.679999999993015
735,-3109.439999999988
736,0.0
737,0.0
738,1282.0699999999924
739,-378.0200000000041
740,769.9800000000105
741,1502.2399999999907
742,77.08000000000175
743,0.0
744,0.0
745,0.0
746,-827.7900000000081
747,1291.910000000018
748,1567.0199999999895
749,111.11000000000058
750,0.0
751,0.0
752,-11.480000000010477
753,39.36000000000058
754,883.1399999999994
755,354.2400000000198
756,-89.38000000001921
757,0.0
758,0.0
759,-386.6299999999901
760,317.3399999999965
761,42.23000000001048
762,2.459999999991851
763,-603.5199999999895
764,0.0
765,0.0
766,-11.889999999999418
767,-1032.3800000000192
768,749.070000000007
769,-297.25
770,-649.0299999999988
771,0.0
772,0.0
773,612.9499999999971
774,-1496.0899999999965
775,-2158.2399999999907
776,943.8199999999924
777,1696.5800000000017
778,0.0
779,0.0
780,-542.0200000000041
781,-1874.9300000000076
782,1079.9400000000169
783,767.929999999993
784,1317.7399999999907
785,0.0
786,0.0
787,-168.9199999999837
788,1210.7299999999814
789,-245.58999999998196
790,338.65999999998894
791,-481.75
792,0.0
793,0.0
794,841.3199999999924
795,-439.929999999993
796,349.7299999999959
797,236.57000000000698
798,502.6600000000035
799,0.0
800,0.0
801,691.6699999999983
802,-103.73000000001048
803,405.08000000000175
804,-377.6100000000006
805,1203.3500000000058
806,0.0
807,0.0
808,465.75999999999476
809,-149.64999999999418
810,88.56000000001222
811,344.3999999999796
812,323.90000000000873
813,0.0
814,0.0
815,-248.86999999999534
816,198.02999999999884
817,90.19999999999709
818,106.19000000000233
819,977.0299999999988
820,0.0
821,0.0
822,64.3700000000099
823,-75.85000000002037
824,-480.5199999999895
825,-201.72000000000116
826,276.75
827,0.0
828,0.0
829,957.3499999999913
830,282.08000000000175
831,537.5100000000093
832,0.0
833,-518.6499999999942
834,0.0
835,0.0
836,-1111.5100000000093
837,-847.4700000000012
838,801.9600000000064
839,191.4699999999866
840,1167.6800000000076
841,0.0
842,0.0
843,-407.9499999999971
844,-141.04000000000815
845,373.5100000000093
846,1104.5400000000081
847,9.429999999993015
848,0.0
849,0.0
850,928.6499999999796
851,43.86999999999534
852,-56.579999999987194
853,583.429999999993
854,649.8500000000058
855,0.0
856,0.0
857,114.39000000001397
858,-25.829999999987194
859,0.0
860,677.7299999999814
861,4.510000000009313
862,0.0
863,0.0
864,-767.9300000000221
865,389.0900000000256
866,0.0
867,1109.8699999999953
868,-943.0
869,0.0
870,0.0
871,468.63000000000466
872,-373.1000000000058
873,650.6700000000128
874,887.6499999999651
875,-383.3499999999767
876,0.0
877,0.0
878,933.9800000000105
879,-204.18000000002212
880,251.7399999999907
881,1128.320000000007
882,525.2099999999919
883,0.0
884,0.0
885,0.0
886,-362.02999999999884
887,39.360000000015134
888,155.38999999998487
889,-1232.8699999999953
890,0.0
891,0.0
892,-2125.439999999973
893,1337.0099999999802
894,-116.44000000000233
895,420.6600000000035
896,-2383.7399999999907
897,0.0
898,0.0
899,959.3999999999942
900,1995.4700000000012
901,1521.1000000000058
902,454.6900000000023
903,-740.8699999999953
904,0.0
905,0.0
906,999.5799999999872
907,232.05999999999767
908,889.6999999999825
909,-225.9099999999744
910,255.01999999998952
911,0.0
912,0.0
913,0.0
914,-404.6700000000128
915,650.2600000000093
916,-529.7200000000012
917,-1454.679999999993
918,0.0
919,0.0
920,-4586.260000000009
921,-4004.87999999999
922,-484.6200000000099
923,-5642.829999999987
924,-1006.140000000014
925,0.0
926,0.0
927,5576.410000000018
928,-3561.2600000000093
929,5196.75
930,-4353.37999999999
931,-2114.37000000001
932,0.0
933,0.0
934,-9258.210000000006
935,5562.470000000016
936,-5774.850000000006
937,-10690.340000000011
938,9445.580000000002
939,0.0
940,0.0
941,-13320.48999999999
942,5865.460000000006
943,-5374.690000000017
944,462.8899999999994
945,-4283.2699999999895
946,0.0
947,0.0
948,-2768.3199999999924
949,8607.12999999999
950,1157.429999999993
951,6334.910000000018
952,-3632.6000000000204
953,0.0
954,0.0
955,3492.380000000019
956,-1724.4600000000064
957,-4677.690000000002
958,2312.4000000000087
959,-1568.25
960,0.0
961,0.0
962,7176.229999999981
963,-175.06999999999243
964,3713.37000000001
965,1633.4400000000023
966,0.0
967,0.0
968,0.0
969,-1155.7900000000081
970,3461.62999999999
971,-2570.6999999999825
972,663.7899999999936
973,3075.409999999989
974,0.0
975,0.0
976,-2107.399999999994
977,-3550.600000000006
978,2572.75
979,-61.90999999998894
980,1596.5399999999936
981,0.0
982,0.0
983,1711.340000000011
984,-618.6900000000169
985,0.0
986,3120.920000000013
987,-1110.2800000000134
988,-3350.5199999999895
989,0.0
990,0.0
991,493.2299999999959
992,1053.7000000000116
993,-820.820000000007
994,1343.570000000007
995,1993.0099999999948
996,0.0
997,0.0
998,21.320000000006985
999,-2468.2000000000116
1000,-2054.9199999999983
1001,1332.5
1002,459.1999999999971
1003,0.0
1004,0.0
1005,3698.6100000000006
1006,-1269.7699999999895
1007,1995.4700000000012
1008,-947.1000000000058
1009,284.5399999999936
1010,0.0
1011,0.0
1012,0.0
1013,1489.1199999999953
1014,1818.7600000000093
1015,-262.3999999999942
1016,597.7799999999843
1017,0.0
1018,0.0
1019,468.2200000000157
1020,1028.6900000000023
1021,1724.0499999999884
1022,-431.320000000007
1023,3344.7799999999843
1024,0.0
1025,0.0
1026,1576.8600000000151
1027,-1033.609999999986
1028,-698.640000000014
1029,-7709.639999999999
1030,1607.6100000000006
1031,0.0
1032,0.0
1033,1036.4800000000105
1034,2384.149999999994
1035,-461.25
1036,75.85000000000582
1037,-721.6000000000058
1038,0.0
1039,0.0
1040,824.9200000000128
1041,550.6299999999901
1042,-3319.3600000000006
1043,1370.6300000000047
1044,-3063.1100000000006
1045,0.0
1046,0.0
1047,1811.7899999999936
1048,1929.050000000003
1049,638.3700000000099
1050,580.1499999999942
1051,0.0
1052,0.0
1053,0.0
1054,2038.109999999986
1055,-1410.3999999999796
1056,1009.4199999999983
1057,-733.4900000000052
1058,1352.5899999999965
1059,0.0
1060,0.0
1061,-1222.62000000001
1062,1734.3000000000175
1063,1190.6399999999849
1064,-450.5899999999965
1065,375.5599999999977
1066,0.0
1067,0.0
1068,1111.5100000000093
1069,223.86000000001513
1070,767.5199999999895
1071,-1654.7600000000093
1072,-821.2299999999814
1073,0.0
1074,0.0
1075,974.9799999999814
1076,-859.7699999999895
1077,1640.0
1078,-501.0200000000186
1079,1020.8999999999942
1080,0.0
1081,0.0
1082,963.0900000000256
1083,487.8999999999942
1084,871.6600000000035
1085,876.9899999999907
1086,86.9200000000128
1087,0.0
1088,0.0
1089,376.78999999997905
1090,-1097.9799999999814
1091,1913.0599999999977
1092,-283.72000000000116
1093,-23.779999999998836
1094,0.0
1095,0.0
1096,374.7399999999907
1097,319.39000000001397
1098,-612.1300000000047
1099,437.0599999999977
1100,477.6499999999942
1101,0.0
1102,0.0
1103,1398.9200000000128
1104,505.9399999999732
1105,1439.5100000000093
1106,238.62000000002445
1107,961.859999999986
1108,0.0
1109,0.0
1110,-315.70000000001164
1111,1079.9400000000023
1112,2221.790000000008
1113,-5156.9800000000105
1114,-1152.0999999999767
1115,0.0
1116,0.0
1117,0.0
1118,-3899.920000000013
1119,2751.920000000013
1120,-2450.570000000007
1121,72.97999999998137
1122,0.0
1123,0.0
1124,1745.3699999999953
1125,724.0599999999977
1126,-644.109999999986
1127,-1167.679999999993
1128,-1539.140000000014
1129,0.0
1130,0.0
1131,-1574.8099999999977
1132,1414.9100000000035
1133,-3224.649999999994
1134,396.47000000000116
1135,2126.670000000013
1136,0.0
1137,0.0
1138,2178.7399999999907
1139,-661.3300000000163
1140,1128.7300000000105
1141,729.8000000000175
1142,-1326.7600000000093
1143,0.0
1144,0.0
1145,2467.790000000008
1146,-1954.8800000000338
1147,2398.5
1148,1122.5800000000163
1149,1242.3000000000175
1150,0.0
1151,0.0
1152,2340.689999999973
1153,-913.8899999999849
1154,-953.6600000000035
1155,-218.52999999999884
1156,19.269999999989523
1157,0.0
1158,0.0
1159,-2332.4899999999907
1160,664.1999999999825
1161,-309.95999999999185
1162,735.1300000000047
1163,487.8999999999942
1164,0.0
1165,0.0
1166,-2641.220000000001
1167,-421.88999999998487
1168,-4905.649999999994
1169,1602.2799999999988
1170,-1646.1499999999942
1171,0.0
1172,0.0
1173,1651.4799999999814
1174,2415.720000000001
1175,3045.4800000000105
1176,2747.4099999999744
1177,-41.40999999997439
1178,0.0
1179,0.0
1180,1683.4599999999919
1181,-203.76999999998952
1182,1112.3299999999872
1183,-1461.6499999999942
1184,1973.7399999999907
1185,0.0
1186,0.0
1187,1712.1600000000035
1188,-712.5799999999872
1189,-1711.3400000000256
1190,577.2799999999988
1191,-997.5299999999988
1192,0.0
1193,0.0
1194,822.0500000000175
1195,2370.6199999999953
1196,-236.1600000000035
1197,0.0
1198,356.70000000001164
1199,0.0
1200,0.0
1201,-685.5199999999895
1202,1673.6199999999662
1203,268.96000000002095
1204,-93.89000000001397
1205,1328.3999999999942
1206,0.0
1207,0.0
1208,-293.55999999996857
1209,421.88999999998487
1210,-1206.6300000000047
1211,-193.51999999998952
1212,-190.2399999999907
1213,0.0
1214,0.0
1215,-654.7700000000186
1216,1932.3299999999872
1217,268.55000000001746
1218,873.7099999999919
1219,-535.8699999999953
1220,0.0
1221,0.0
1222,-594.0899999999965
1223,-314.0599999999977
1224,112.75
1225,535.0499999999884
1226,0.0
1227,0.0
1228,0.0
1229,1324.3000000000175
1230,-341.12000000002445
1231,205.0
1232,985.2300000000105
1233,0.0
1234,0.0
1235,0.0
1236,-2272.220000000001
1237,1074.6100000000151
1238,872.4799999999814
1239,2281.649999999994
1240,856.4900000000198
1241,0.0
1242,0.0
1243,-1027.8699999999953
1244,64.77999999999884
1245,354.6499999999942
1246,-586.3000000000175
1247,-1118.8899999999849
1248,0.0
1249,0.0
1250,0.0
1251,1257.0599999999977
1252,2170.540000000008
1253,50.01999999998952
1254,-475.6000000000058
1255,0.0
1256,0.0
1257,569.4900000000198
1258,-235.3400000000256
1259,-4052.8499999999767
1260,1501.0100000000093
1261,-2998.74000000002
1262,0.0
1263,0.0
1264,2444.420000000013
1265,2150.4499999999825
1266,158.2600000000093
1267,1704.3699999999953
1268,618.6900000000023
1269,0.0
1270,0.0
1271,1179.1600000000035
1272,-178.7600000000093
1273,-55.34999999997672
1274,266.5
1275,756.4499999999825
1276,0.0
1277,0.0
1278,0.0
1279,-91.83999999999651
1280,-51.66000000000349
1281,-711.7600000000093
1282,-297.6599999999744
1283,0.0
1284,0.0
1285,-1238.6100000000151
1286,199.6699999999837
1287,1806.460000000021
1288,-3939.6900000000023
1289,-745.7900000000081
1290,0.0
1291,0.0
1292,3717.470000000001
1293,-1292.7300000000105
1294,-2073.3699999999953
1295,-2101.25
1296,3012.2700000000186
1297,0.0
1298,0.0
1299,-844.1900000000023
1300,2217.6900000000023
1301,958.1699999999837
1302,1661.7300000000105
1303,164.0
1304,0.0
1305,0.0
1306,1049.6000000000058
1307,-255.42999999999302
1308,467.80999999996857
1309,-2405.0599999999686
1310,-96.76000000000931
1311,0.0
1312,0.0
1313,1127.0899999999965
1314,-1232.8699999999953
1315,-876.5800000000163
1316,835.5800000000163
1317,2665.819999999978
1318,0.0
1319,0.0
1320,-141.44999999998254
1321,-514.1399999999849
1322,587.9399999999732
1323,1926.179999999993
1324,0.0
1325,0.0
1326,0.0
1327,2379.640000000014
1328,-162.76999999998952
1329,246.4099999999744
1330,706.0200000000186
1331,1296.8300000000163
1332,0.0
1333,0.0
1334,-33.210000000020955
1335,557.6000000000058
1336,-694.1300000000047
1337,1876.1600000000035
1338,617.0500000000175
1339,0.0
1340,0.0
1341,-910.6100000000151
1342,-1161.1200000000244
1343,1577.6800000000221
1344,-1576.0400000000081
1345,1852.7900000000081
1346,0.0
1347,0.0
1348,305.44999999998254
1349,-36.899999999965075
1350,-145.14000000001397
1351,0.0
1352,1159.890000000014
1353,-1242.3000000000175
1354,0.0
1355,0.0
1356,471.0899999999965
1357,-1148.0
1358,120.13000000000466
1359,1395.2299999999814
1360,1270.1800000000221
1361,0.0
1362,0.0
1363,-1810.9700000000012
1364,-1489.5299999999988
1365,-3651.460000000021
1366,2027.8600000000151
1367,2515.350000000006
1368,0.0
1369,0.0
1370,-432.96000000002095
1371,-1453.859999999986
1372,-498.1499999999942
1373,1781.039999999979
1374,-133.6600000000035
1375,0.0
1376,0.0
1377,1688.7900000000373
1378,-365.72000000000116
1379,322.2599999999802
1380,200.4900000000198
1381,132.4299999999639
1382,0.0
1383,0.0
1384,0.0
1385,-84.86999999999534
1386,249.27999999999884
1387,-626.0699999999779
1388,1518.640000000014
1389,0.0
1390,0.0
1391,-138.1700000000128
1392,30.339999999996508
1393,-316.10999999998603
1394,804.8299999999872
1395,338.6599999999744
1396,0.0
1397,0.0
1398,316.11000000001513
1399,-350.95999999999185
1400,-938.4900000000198
1401,-75.44000000000233
1402,-2271.8099999999977
1403,0.0
1404,0.0
1405,2391.9400000000023
1406,887.6499999999942
1407,-188.59999999997672
1408,1010.6499999999942
1409,582.609999999986
1410,0.0
1411,0.0
1412,406.3099999999977
1413,48.79000000003725
1414,233.69999999998254
1415,920.039999999979
1416,1328.4000000000233
1417,0.0
1418,0.0
1419,0.0
1420,-360.80000000001746
1421,598.1900000000314
1422,-1529.710000000021
1423,1997.9300000000221
1424,0.0
1425,0.0
1426,618.2799999999988
1427,-632.2200000000012
1428,208.69000000000233
1429,-585.0700000000361
1430,-1347.6699999999837
1431,0.0
1432,0.0
1433,-2815.470000000001
1434,2647.3700000000244
1435,1460.829999999958
1436,360.39000000001397
1437,1816.7099999999919
1438,0.0
1439,0.0
1440,430.9100000000326
1441,-854.4400000000023
1442,-33.61999999999534
1443,758.9099999999744
1444,-979.4899999999907
1445,0.0
1446,0.0
1447,-332.1000000000058
1448,1475.5899999999965
1449,-840.0899999999965
1450,1084.0400000000081
1451,304.22000000000116
1452,0.0
1453,0.0
1454,-170.97000000000116
1455,180.39999999999418
1456,448.94999999998254
1457,538.3300000000163
1458,293.97000000000116
1459,0.0
1460,0.0
1461,480.11000000001513
1462,-1296.8300000000163
1463,-1960.2099999999919
1464,226.73000000001048
1465,1470.6699999999837
1466,0.0
1467,0.0
1468,1552.2599999999802
1469,274.70000000001164
1470,408.35999999998603
1471,-1073.789999999979
1472,1614.1699999999837
1473,0.0
1474,0.0
1475,796.2200000000012
1476,-250.5099999999802
1477,57.80999999999767
1478,527.2599999999802
1479,-62.31999999997788
1480,0.0
1481,0.0
1482,0.0
1483,-631.4000000000233
