Date,Open,High,Low,Close,correlation
2017-10-30,2577.75,2580.03,2568.25,2572.83,0.5216593975064954
2017-10-31,2575.99,2578.29,2572.15,2575.26,0.45761215096977576
2017-11-01,2583.21,2588.4,2574.92,2579.36,0.4410853857890026
2017-11-02,2579.46,2581.11,2566.17,2579.85,0.4422017998328345
2017-11-03,2581.93,2588.42,2576.77,2587.84,0.5793579445516913
2017-11-04,2581.93,2588.42,2576.77,2587.84,0.660841273040964
2017-11-05,2581.93,2588.42,2576.77,2587.84,0.7124978786359752
2017-11-06,2587.47,2593.38,2585.66,2591.13,0.7204335515789483
2017-11-07,2592.11,2597.02,2584.35,2590.64,0.7206138909343379
2017-11-08,2588.71,2595.47,2585.02,2594.38,0.704259991144754
2017-11-09,2584.0,2586.5,2566.33,2584.62,0.6695435960124299
2017-11-10,2580.18,2583.81,2575.57,2582.3,0.6995862082358352
2017-11-11,2580.18,2583.81,2575.57,2582.3,0.7512138188548255
2017-11-12,2580.18,2583.81,2575.57,2582.3,0.6779375483797986
2017-11-13,2576.53,2587.66,2574.48,2584.84,0.5885549269746665
2017-11-14,2577.75,2579.66,2566.56,2578.87,0.5809880718087237
2017-11-15,2569.45,2572.84,2557.45,2564.62,0.18395790285376673
2017-11-16,2572.95,2590.09,2572.95,2585.64,0.1971495798505496
2017-11-17,2582.94,2583.96,2577.62,2578.85,0.09414836144248018
2017-11-18,2582.94,2583.96,2577.62,2578.85,-0.004797373040086998
2017-11-19,2582.94,2583.96,2577.62,2578.85,-0.09844275130005806
2017-11-20,2579.49,2584.64,2578.24,2582.14,-0.08198650212212688
2017-11-21,2589.17,2601.19,2589.17,2599.03,0.1429361604089486
2017-11-22,2600.31,2600.94,2595.23,2597.08,0.2787181362891136
2017-11-23,2600.31,2600.94,2595.23,2597.08,0.3485383523830608
2017-11-24,2600.42,2604.21,2600.42,2602.42,0.4116533677431023
2017-11-25,2600.42,2604.21,2600.42,2602.42,0.5059926310053736
2017-11-26,2600.42,2604.21,2600.42,2602.42,0.6371633015029042
2017-11-27,2602.66,2606.41,2598.87,2601.42,0.7210379677200669
2017-11-28,2605.94,2627.69,2605.44,2627.04,0.8358268035505072
2017-11-29,2627.82,2634.89,2620.32,2626.07,0.8409913903164187
2017-11-30,2633.93,2657.74,2633.93,2647.58,0.846158648467303
2017-12-01,2645.1,2650.62,2605.52,2642.22,0.8691359749589919
2017-12-02,2645.1,2650.62,2605.52,2642.22,0.8771001512371476
2017-12-03,2645.1,2650.62,2605.52,2642.22,0.882827286061272
2017-12-04,2657.19,2665.19,2639.03,2639.44,0.8766738586273831
2017-12-05,2639.78,2648.72,2627.73,2629.57,0.8275373498956428
2017-12-06,2626.24,2634.41,2624.75,2629.27,0.6738445869457623
2017-12-07,2628.38,2640.99,2626.53,2636.98,0.5178551040277434
2017-12-08,2646.21,2651.65,2644.1,2651.5,0.5406825186109236
2017-12-09,2646.21,2651.65,2644.1,2651.5,0.5268637370748755
2017-12-10,2646.21,2651.65,2644.1,2651.5,0.49955437267167985
2017-12-11,2652.19,2660.33,2651.47,2659.99,0.5583688384604628
2017-12-12,2661.73,2669.72,2659.78,2664.11,0.5817353764061521
2017-12-13,2667.59,2671.88,2662.85,2662.85,0.5494037152553276
2017-12-14,2665.87,2668.09,2652.01,2652.01,0.629633059014991
2017-12-15,2660.63,2679.63,2659.14,2675.81,0.6992516360120717
2017-12-16,2660.63,2679.63,2659.14,2675.81,0.779386826308539
2017-12-17,2660.63,2679.63,2659.14,2675.81,0.8347878068279402
2017-12-18,2685.92,2694.97,2685.92,2690.16,0.8654900079281932
2017-12-19,2692.71,2694.44,2680.74,2681.47,0.8261453995358564
2017-12-20,2688.18,2691.01,2676.11,2679.25,0.7067883427635514
2017-12-21,2683.02,2692.64,2682.4,2684.57,0.6463568687188823
2017-12-22,2684.22,2685.35,2678.13,2683.34,0.3564813514875227
2017-12-23,2684.22,2685.35,2678.13,2683.34,0.09772161186114105
2017-12-24,2684.22,2685.35,2678.13,2683.34,-0.11313777613163631
2017-12-25,2684.22,2685.35,2678.13,2683.34,-0.16207348012415407
2017-12-26,2679.09,2682.74,2677.96,2680.5,-0.16664787570075168
2017-12-27,2682.1,2685.64,2678.91,2682.62,-0.19833593555266416
2017-12-28,2686.1,2687.66,2682.69,2687.54,-0.42069146389084294
2017-12-29,2689.15,2692.12,2673.61,2673.61,-0.2221249050298293
2017-12-30,2689.15,2692.12,2673.61,2673.61,0.13943082235373847
2017-12-31,2689.15,2692.12,2673.61,2673.61,0.42765339880931585
2018-01-01,2689.15,2692.12,2673.61,2673.61,0.2319861040333335
2018-01-02,2683.73,2695.89,2682.36,2695.81,0.24208415503933814
2018-01-03,2697.85,2714.37,2697.77,2713.06,0.3864615136544707
2018-01-04,2719.31,2729.29,2719.07,2723.99,0.4791340773702869
2018-01-05,2731.33,2743.45,2727.92,2743.15,0.7089900292238083
2018-01-06,2731.33,2743.45,2727.92,2743.15,0.79340685788462
2018-01-07,2731.33,2743.45,2727.92,2743.15,0.8051381203261705
2018-01-08,2742.67,2748.51,2737.6,2747.71,0.7257255836949269
2018-01-09,2751.15,2759.14,2747.86,2751.29,0.6940644641710079
2018-01-10,2745.55,2750.8,2736.06,2748.23,0.7272989992948378
2018-01-11,2752.97,2767.56,2752.78,2767.56,0.49850560106474656
2018-01-12,2770.18,2787.85,2769.64,2786.24,0.3485923017464636
2018-01-13,2770.18,2787.85,2769.64,2786.24,0.10793393512874679
2018-01-14,2770.18,2787.85,2769.64,2786.24,-0.13524154557550627
2018-01-15,2770.18,2787.85,2769.64,2786.24,-0.49978697744194794
2018-01-16,2798.96,2807.54,2768.64,2776.42,-0.6082007482599235
2018-01-17,2784.99,2807.04,2778.38,2802.56,-0.7511158114821616
2018-01-18,2802.4,2805.83,2792.56,2798.03,-0.8273723590438652
2018-01-19,2802.6,2810.33,2798.08,2810.3,-0.8217944535676556
2018-01-20,2802.6,2810.33,2798.08,2810.3,-0.7580715017217411
2018-01-21,2802.6,2810.33,2798.08,2810.3,-0.7199952535639071
2018-01-22,2809.16,2833.03,2808.12,2832.97,-0.7178030731138599
2018-01-23,2835.05,2842.24,2830.59,2839.13,-0.7074587355647953
2018-01-24,2845.42,2852.97,2824.81,2837.54,-0.6028678624929623
2018-01-25,2846.24,2848.56,2830.94,2839.25,-0.5833879941503592
2018-01-26,2847.48,2872.87,2846.18,2872.87,-0.5212208495177112
2018-01-27,2847.48,2872.87,2846.18,2872.87,-0.40964152162715517
2018-01-28,2847.48,2872.87,2846.18,2872.87,-0.20333103681592737
2018-01-29,2867.23,2870.62,2851.48,2853.53,0.08996976036977768
2018-01-30,2832.74,2837.75,2818.27,2822.43,0.03592572042977927
2018-01-31,2832.41,2839.26,2813.04,2823.81,0.04517366422159206
2018-02-01,2816.45,2835.96,2812.7,2821.98,0.11799768663055324
2018-02-02,2808.92,2808.92,2759.97,2762.13,0.4983706059310948
2018-02-03,2808.92,2808.92,2759.97,2762.13,0.8037817685349258
2018-02-04,2808.92,2808.92,2759.97,2762.13,0.9137540677207109
2018-02-05,2741.06,2763.39,2638.17,2648.94,0.9396329322748797
2018-02-06,2614.78,2701.04,2593.07,2695.14,0.9492339148387546
2018-02-07,2690.95,2727.67,2681.33,2681.66,0.9591634215998108
2018-02-08,2685.01,2685.27,2580.56,2581.0,0.9074264870817077
2018-02-09,2601.78,2638.67,2532.69,2619.55,0.8570843324168099
2018-02-10,2601.78,2638.67,2532.69,2619.55,0.8120456818609457
2018-02-11,2601.78,2638.67,2532.69,2619.55,0.7765492540095744
2018-02-12,2636.75,2672.61,2622.45,2656.0,0.69479401138594
2018-02-13,2646.27,2668.84,2637.08,2662.94,0.6187979166787282
2018-02-14,2651.21,2702.1,2648.87,2698.63,0.4510472997116208
2018-02-15,2713.46,2731.51,2689.82,2731.2,0.4163838977319644
2018-02-16,2727.14,2754.42,2725.11,2732.22,0.46926369836386894
2018-02-17,2727.14,2754.42,2725.11,2732.22,0.5153832589643027
2018-02-18,2727.14,2754.42,2725.11,2732.22,0.698845135765773
2018-02-19,2727.14,2754.42,2725.11,2732.22,0.7480809633510058
2018-02-20,2726.01,2737.6,2706.76,2716.26,0.8285371727013939
2018-02-21,2720.53,2747.75,2701.29,2701.33,0.910037499298529
2018-02-22,2710.42,2731.26,2697.77,2703.96,0.8870799859891845
2018-02-23,2715.8,2747.76,2713.74,2747.3,0.8611160529641989
2018-02-24,2715.8,2747.76,2713.74,2747.3,0.7834657746930274
2018-02-25,2715.8,2747.76,2713.74,2747.3,0.5754942277519854
2018-02-26,2757.37,2780.64,2753.78,2779.6,0.4171820883196979
2018-02-27,2780.45,2789.15,2744.22,2744.28,0.037064528401409856
2018-02-28,2753.78,2761.52,2713.54,2713.83,-0.1727360082474082
2018-03-01,2715.22,2730.89,2659.65,2677.67,-0.30538003740162434
2018-03-02,2658.89,2696.25,2647.32,2691.25,-0.38018963330872574
2018-03-03,2658.89,2696.25,2647.32,2691.25,-0.5021576038105927
2018-03-04,2658.89,2696.25,2647.32,2691.25,-0.5533324799125159
2018-03-05,2681.06,2728.09,2675.75,2720.94,-0.5595738608156406
2018-03-06,2730.18,2732.08,2711.26,2728.12,-0.5630010915613285
2018-03-07,2710.18,2730.6,2701.74,2726.8,-0.5754719998504724
2018-03-08,2732.75,2740.45,2722.65,2738.97,-0.6537970439243997
2018-03-09,2752.91,2786.57,2751.54,2786.57,-0.7210297616295208
2018-03-10,2752.91,2786.57,2751.54,2786.57,-0.7750565994630737
2018-03-11,2752.91,2786.57,2751.54,2786.57,-0.7888285935594489
2018-03-12,2790.54,2796.98,2779.26,2783.02,-0.8558079894123674
2018-03-13,2792.31,2801.9,2758.68,2765.31,-0.8746858534116814
2018-03-14,2774.06,2777.11,2744.38,2749.48,-0.8137904606048936
2018-03-15,2754.27,2763.03,2741.47,2747.33,-0.766703676593813
2018-03-16,2750.57,2761.85,2749.97,2752.01,-0.7153338930858139
2018-03-17,2750.57,2761.85,2749.97,2752.01,-0.595708425058974
2018-03-18,2750.57,2761.85,2749.97,2752.01,-0.38644221309916243
2018-03-19,2741.38,2741.38,2694.59,2712.92,-0.07614377640039112
2018-03-20,2715.05,2724.22,2710.05,2716.94,0.14123052154163893
2018-03-21,2714.99,2739.14,2709.79,2711.93,0.2984031238544925
2018-03-22,2691.36,2695.68,2641.59,2643.69,0.2279662262377613
2018-03-23,2646.71,2657.67,2585.89,2588.26,-0.005684627873961264
2018-03-24,2646.71,2657.67,2585.89,2588.26,0.014378099399147791
2018-03-25,2646.71,2657.67,2585.89,2588.26,-0.12864136981741678
2018-03-26,2619.35,2661.36,2601.81,2658.55,-0.24130547997587196
2018-03-27,2667.57,2674.78,2596.12,2612.62,-0.2529835582905235
2018-03-28,2611.3,2632.65,2593.06,2605.0,-0.10053391162111039
2018-03-29,2614.41,2659.07,2609.72,2640.87,0.022362185380906948
2018-03-30,2614.41,2659.07,2609.72,2640.87,0.07667714750899587
2018-03-31,2614.41,2659.07,2609.72,2640.87,0.174450194264026
2018-04-01,2614.41,2659.07,2609.72,2640.87,0.17915417279469265
2018-04-02,2633.45,2638.3,2553.8,2581.88,0.19494714554079579
2018-04-03,2592.17,2619.14,2575.49,2614.45,0.020214366037275937
2018-04-04,2584.04,2649.86,2573.61,2644.69,-0.4247542302835725
2018-04-05,2657.36,2672.08,2649.58,2662.84,-0.6300982863719329
2018-04-06,2645.82,2656.88,2586.27,2604.47,-0.4559961344010262
2018-04-07,2645.82,2656.88,2586.27,2604.47,-0.28469977525683243
2018-04-08,2645.82,2656.88,2586.27,2604.47,-0.042689253511258324
2018-04-09,2617.18,2653.55,2610.79,2613.16,-0.33365364556344057
2018-04-10,2638.41,2665.45,2635.78,2656.87,-0.33967635364306636
2018-04-11,2643.89,2661.43,2639.25,2642.19,-0.2396095416883054
2018-04-12,2653.83,2674.72,2653.83,2663.99,0.16845239063641873
2018-04-13,2676.9,2680.26,2645.05,2656.3,0.3080816916788233
2018-04-14,2676.9,2680.26,2645.05,2656.3,0.39983456262497946
2018-04-15,2676.9,2680.26,2645.05,2656.3,0.4780054130727833
2018-04-16,2670.1,2686.49,2665.16,2677.84,0.5822789429325319
2018-04-17,2692.74,2713.34,2692.05,2706.39,0.6372149618707748
2018-04-18,2710.11,2717.49,2703.63,2708.64,0.6998050059189489
2018-04-19,2701.16,2702.84,2681.9,2693.13,0.7920599594523408
2018-04-20,2692.56,2693.94,2660.61,2670.14,0.7033883499576563
2018-04-21,2692.56,2693.94,2660.61,2670.14,0.618033900237371
2018-04-22,2692.56,2693.94,2660.61,2670.14,0.527588436355227
2018-04-23,2675.4,2682.86,2657.99,2670.29,0.2978843714184101
2018-04-24,2680.8,2683.55,2617.32,2634.56,-0.10807372091448814
2018-04-25,2634.92,2645.3,2612.67,2639.4,-0.48872137963944934
2018-04-26,2651.65,2676.48,2647.16,2666.94,-0.5107829761523776
2018-04-27,2675.47,2677.35,2659.01,2669.91,-0.6206262843183894
2018-04-28,2675.47,2677.35,2659.01,2669.91,-0.7143135649507836
2018-04-29,2675.47,2677.35,2659.01,2669.91,-0.7620787365979722
2018-04-30,2675.05,2682.92,2648.04,2648.05,-0.8112007462334403
2018-05-01,2643.64,2655.27,2625.41,2654.8,-0.7439207503850142
2018-05-02,2654.24,2660.87,2631.7,2635.67,-0.6052899298693456
2018-05-03,2628.08,2637.14,2594.62,2629.73,-0.5559093939446026
2018-05-04,2621.45,2670.93,2615.32,2663.42,-0.4131903776103169
2018-05-05,2621.45,2670.93,2615.32,2663.42,-0.26044461524290496
2018-05-06,2621.45,2670.93,2615.32,2663.42,-0.12668813204526422
2018-05-07,2669.36,2683.35,2664.7,2672.63,-0.03244512395880744
2018-05-08,2670.26,2676.34,2655.2,2671.92,0.018689966171157986
2018-05-09,2678.12,2701.27,2674.14,2697.79,-0.19453128187841293
2018-05-10,2705.02,2726.11,2704.54,2723.07,-0.37573739029188746
2018-05-11,2722.7,2732.86,2717.45,2727.72,-0.6404030564297498
2018-05-12,2722.7,2732.86,2717.45,2727.72,-0.7279349641781738
2018-05-13,2722.7,2732.86,2717.45,2727.72,-0.7619927222688029
2018-05-14,2733.37,2742.1,2725.47,2730.13,-0.8044344063118778
2018-05-15,2718.59,2718.59,2701.91,2711.45,-0.838198394404344
2018-05-16,2712.62,2727.76,2712.17,2722.46,-0.8962762639276763
2018-05-17,2719.71,2731.96,2711.36,2720.13,-0.8773970663413287
2018-05-18,2717.35,2719.5,2709.18,2712.97,-0.8388518446390053
2018-05-19,2717.35,2719.5,2709.18,2712.97,-0.772516084304206
2018-05-20,2717.35,2719.5,2709.18,2712.97,-0.6717431634069332
2018-05-21,2725.95,2739.19,2725.7,2733.01,-0.5517440945372101
2018-05-22,2738.34,2742.24,2721.88,2724.44,-0.33496850267717204
2018-05-23,2713.98,2733.33,2709.54,2733.29,-0.11790412822501677
2018-05-24,2730.94,2731.97,2707.38,2727.76,-0.20930762222112254
2018-05-25,2723.6,2727.36,2714.99,2721.33,-0.1760652955481305
2018-05-26,2723.6,2727.36,2714.99,2721.33,-0.1768887055842017
2018-05-27,2723.6,2727.36,2714.99,2721.33,-0.24381850900214258
2018-05-28,2723.6,2727.36,2714.99,2721.33,-0.38316955795920704
2018-05-29,2705.11,2710.67,2676.81,2689.86,0.006316116847015199
2018-05-30,2702.43,2729.34,2702.43,2724.01,-0.04397288237905112
2018-05-31,2720.98,2722.5,2700.68,2705.27,0.005077990922198701
2018-06-01,2718.7,2736.93,2718.7,2734.62,0.020761912627091345
2018-06-02,2718.7,2736.93,2718.7,2734.62,0.09482201489550872
2018-06-03,2718.7,2736.93,2718.7,2734.62,0.3276164592995748
2018-06-04,2741.67,2749.16,2740.54,2746.87,0.2154289532549657
2018-06-05,2748.46,2752.61,2739.51,2748.8,0.3747402967234386
2018-06-06,2753.25,2772.39,2748.46,2772.35,0.46990630862921623
2018-06-07,2774.84,2779.9,2760.16,2770.37,0.558160302724384
2018-06-08,2765.84,2779.39,2763.59,2779.03,0.561424237916603
2018-06-09,2765.84,2779.39,2763.59,2779.03,0.48139775050320444
2018-06-10,2765.84,2779.39,2763.59,2779.03,-0.015314634498584669
2018-06-11,2780.18,2790.21,2780.17,2782.0,-0.285400764481593
2018-06-12,2785.6,2789.8,2778.78,2786.85,-0.4705766482726587
2018-06-13,2787.94,2791.47,2774.65,2775.63,-0.5094872943380273
2018-06-14,2783.21,2789.06,2776.52,2782.49,-0.608370267511178
2018-06-15,2777.78,2782.81,2761.73,2779.66,-0.6213125032579839
2018-06-16,2777.78,2782.81,2761.73,2779.66,-0.6084429960094915
2018-06-17,2777.78,2782.81,2761.73,2779.66,-0.5673037875165735
2018-06-18,2765.79,2774.99,2757.12,2773.75,-0.5352340964420536
2018-06-19,2752.01,2765.05,2743.19,2762.59,-0.2906020521623217
2018-06-20,2769.73,2774.86,2763.91,2767.32,-0.17800544968766832
2018-06-21,2769.28,2769.28,2744.39,2749.76,0.0031665315133701643
2018-06-22,2760.79,2764.17,2752.68,2754.88,0.18528483114113622
2018-06-23,2760.79,2764.17,2752.68,2754.88,0.2857946845304222
2018-06-24,2760.79,2764.17,2752.68,2754.88,0.35669533750387
2018-06-25,2742.94,2742.94,2698.67,2717.07,0.3539430549354922
2018-06-26,2722.12,2732.91,2715.6,2723.06,0.4699967571511344
2018-06-27,2728.45,2746.09,2699.38,2699.63,0.5627448700291467
2018-06-28,2698.69,2724.34,2691.99,2716.31,0.609916597349684
2018-06-29,2727.13,2743.26,2718.03,2718.37,0.6347254982995805
2018-06-30,2727.13,2743.26,2718.03,2718.37,0.5930849002272801
2018-07-01,2727.13,2743.26,2718.03,2718.37,0.5797504374202088
2018-07-02,2704.95,2727.26,2698.95,2726.71,0.4446159986730436
2018-07-03,2733.27,2736.58,2711.16,2713.22,0.2672277346088318
2018-07-04,2733.27,2736.58,2711.16,2713.22,-0.0494389696132312
2018-07-05,2724.19,2737.83,2716.02,2736.61,-0.20305311637135132
2018-07-06,2737.68,2764.41,2733.52,2759.82,0.12649832721958998
2018-07-07,2737.68,2764.41,2733.52,2759.82,0.4157266745179999
2018-07-08,2737.68,2764.41,2733.52,2759.82,0.6540004809737422
2018-07-09,2768.51,2784.65,2768.51,2784.17,0.6456184989704661
2018-07-10,2788.56,2795.58,2786.24,2793.84,0.4452089003938985
2018-07-11,2779.82,2785.91,2770.77,2774.02,0.3107689454415149
2018-07-12,2783.14,2799.22,2781.53,2798.29,-0.029574781889030483
2018-07-13,2796.93,2804.53,2791.69,2801.31,-0.3390965051558356
2018-07-14,2796.93,2804.53,2791.69,2801.31,-0.4903814423897734
2018-07-15,2796.93,2804.53,2791.69,2801.31,-0.6303977101659063
2018-07-16,2801.43,2803.71,2793.39,2798.43,-0.46649100857150944
2018-07-17,2789.34,2814.19,2789.24,2809.55,-0.08790311499580702
2018-07-18,2811.35,2816.76,2805.89,2815.62,0.16563841327903933
2018-07-19,2809.37,2812.05,2799.77,2804.49,0.2496304231727637
2018-07-20,2804.55,2809.7,2800.01,2801.83,0.29294682912126596
2018-07-21,2804.55,2809.7,2800.01,2801.83,0.38012531521807824
2018-07-22,2804.55,2809.7,2800.01,2801.83,0.5115716953604035
2018-07-23,2799.17,2808.61,2795.14,2806.98,0.5511531742997516
2018-07-24,2820.68,2829.99,2811.12,2820.4,0.6545831911790442
2018-07-25,2817.73,2848.03,2817.73,2846.07,0.6885815766753944
2018-07-26,2835.49,2845.57,2835.26,2837.44,0.6898306988243544
2018-07-27,2842.35,2843.17,2808.34,2818.82,0.6922772760627505
2018-07-28,2842.35,2843.17,2808.34,2818.82,0.6949542294285931
2018-07-29,2842.35,2843.17,2808.34,2818.82,0.7036187560422447
2018-07-30,2819.0,2821.74,2798.11,2802.6,0.5584960511675793
2018-07-31,2809.73,2824.46,2808.06,2816.29,0.5545632498382986
2018-08-01,2821.17,2825.83,2805.85,2813.36,0.5879242758615519
2018-08-02,2800.48,2829.91,2796.34,2827.22,0.46925330532143955
2018-08-03,2829.62,2840.38,2827.37,2840.35,0.18336843672585737
2018-08-04,2829.62,2840.38,2827.37,2840.35,-0.16659002873128678
2018-08-05,2829.62,2840.38,2827.37,2840.35,-0.43733043314363024
2018-08-06,2840.29,2853.29,2835.98,2850.4,-0.599706323541948
2018-08-07,2855.92,2863.43,2855.92,2858.45,-0.688886933040498
2018-08-08,2856.79,2862.44,2853.09,2857.7,-0.8646185511849442
2018-08-09,2857.19,2862.48,2851.98,2853.58,-0.9157785870987332
2018-08-10,2839.64,2842.2,2825.81,2833.28,-0.8133886729193378
2018-08-11,2839.64,2842.2,2825.81,2833.28,-0.7413567450803162
2018-08-12,2839.64,2842.2,2825.81,2833.28,-0.6776570112909559
2018-08-13,2835.46,2843.4,2819.88,2821.93,-0.39655659234957136
2018-08-14,2827.88,2843.11,2826.58,2839.96,-0.25277089703377986
2018-08-15,2827.95,2827.95,2802.49,2818.37,0.1216186570661822
2018-08-16,2831.44,2850.49,2831.44,2840.69,0.3289227087491895
2018-08-17,2838.32,2855.63,2833.73,2850.13,0.42451018225775955
2018-08-18,2838.32,2855.63,2833.73,2850.13,0.4680875822560301
2018-08-19,2838.32,2855.63,2833.73,2850.13,0.6113783009098702
2018-08-20,2853.93,2859.76,2850.62,2857.05,0.5808043852961684
2018-08-21,2861.51,2873.23,2861.32,2862.96,0.5614453275987361
2018-08-22,2860.99,2867.54,2856.05,2861.82,0.597877330265151
2018-08-23,2860.29,2868.78,2854.03,2856.98,0.6143382522586827
2018-08-24,2862.35,2876.16,2862.35,2874.69,0.7104692235522415
2018-08-25,2862.35,2876.16,2862.35,2874.69,0.7542883015949606
2018-08-26,2862.35,2876.16,2862.35,2874.69,0.781215442681294
2018-08-27,2884.69,2898.25,2884.69,2896.74,0.8398802212141708
2018-08-28,2901.45,2903.77,2893.5,2897.52,0.8714566928744658
2018-08-29,2900.62,2916.5,2898.4,2914.04,0.9060748030644864
2018-08-30,2908.94,2912.46,2895.22,2901.13,0.9084106748677515
2018-08-31,2898.37,2906.32,2891.73,2901.52,0.939874023675451
2018-09-01,2898.37,2906.32,2891.73,2901.52,0.9293748000100667
2018-09-02,2898.37,2906.32,2891.73,2901.52,0.9218308151619445
2018-09-03,2898.37,2906.32,2891.73,2901.52,0.9060863312326711
2018-09-04,2896.96,2900.18,2885.13,2896.72,0.8571143704620128
2018-09-05,2891.59,2894.21,2876.92,2888.6,0.7953488286784169
2018-09-06,2888.64,2892.05,2867.29,2878.05,0.7614944884594718
2018-09-07,2868.26,2883.81,2864.12,2871.68,0.796937452042835
2018-09-08,2868.26,2883.81,2864.12,2871.68,0.841725178363121
