Date,Open,High,Low,Close,correlation
2017-10-30,2577.75,2580.03,2568.25,2572.83,-0.1629932138371766
2017-10-31,2575.99,2578.29,2572.15,2575.26,0.03717934186917085
2017-11-01,2583.21,2588.4,2574.92,2579.36,0.06979486826354378
2017-11-02,2579.46,2581.11,2566.17,2579.85,0.11032234178557343
2017-11-03,2581.93,2588.42,2576.77,2587.84,0.21365106096199465
2017-11-04,2581.93,2588.42,2576.77,2587.84,0.22748039287684405
2017-11-05,2581.93,2588.42,2576.77,2587.84,0.21170847515967217
2017-11-06,2587.47,2593.38,2585.66,2591.13,0.06597946159125727
2017-11-07,2592.11,2597.02,2584.35,2590.64,0.007073436246464918
2017-11-08,2588.71,2595.47,2585.02,2594.38,0.039796314571359494
2017-11-09,2584.0,2586.5,2566.33,2584.62,-0.01440200694150706
2017-11-10,2580.18,2583.81,2575.57,2582.3,-0.011997372180992876
2017-11-11,2580.18,2583.81,2575.57,2582.3,-0.06576089072341379
2017-11-12,2580.18,2583.81,2575.57,2582.3,-0.05840052708873235
2017-11-13,2576.53,2587.66,2574.48,2584.84,0.06367884041328604
2017-11-14,2577.75,2579.66,2566.56,2578.87,-0.1630819110971704
2017-11-15,2569.45,2572.84,2557.45,2564.62,-0.5608842840184054
2017-11-16,2572.95,2590.09,2572.95,2585.64,-0.6316099406823611
2017-11-17,2582.94,2583.96,2577.62,2578.85,-0.6465968591939093
2017-11-18,2582.94,2583.96,2577.62,2578.85,-0.6286673632770516
2017-11-19,2582.94,2583.96,2577.62,2578.85,-0.5993828944312639
2017-11-20,2579.49,2584.64,2578.24,2582.14,-0.4608292764098157
2017-11-21,2589.17,2601.19,2589.17,2599.03,-0.017918591621637198
2017-11-22,2600.31,2600.94,2595.23,2597.08,0.3648102023457025
2017-11-23,2600.31,2600.94,2595.23,2597.08,0.5313864065630032
2017-11-24,2600.42,2604.21,2600.42,2602.42,0.6885275839309307
2017-11-25,2600.42,2604.21,2600.42,2602.42,0.7541317546023976
2017-11-26,2600.42,2604.21,2600.42,2602.42,0.7968382642832159
2017-11-27,2602.66,2606.41,2598.87,2601.42,0.8308682997780129
2017-11-28,2605.94,2627.69,2605.44,2627.04,0.8145355306428584
2017-11-29,2627.82,2634.89,2620.32,2626.07,0.7284729099529134
2017-11-30,2633.93,2657.74,2633.93,2647.58,0.6054752417152611
2017-12-01,2645.1,2650.62,2605.52,2642.22,0.5789777115740975
2017-12-02,2645.1,2650.62,2605.52,2642.22,0.5341290933795407
2017-12-03,2645.1,2650.62,2605.52,2642.22,0.4581505482444441
2017-12-04,2657.19,2665.19,2639.03,2639.44,0.35563879758799893
2017-12-05,2639.78,2648.72,2627.73,2629.57,0.24173487230442223
2017-12-06,2626.24,2634.41,2624.75,2629.27,-0.04546409432313218
2017-12-07,2628.38,2640.99,2626.53,2636.98,-0.3966558354699499
2017-12-08,2646.21,2651.65,2644.1,2651.5,-0.3350099584980497
2017-12-09,2646.21,2651.65,2644.1,2651.5,-0.21221053943456525
2017-12-10,2646.21,2651.65,2644.1,2651.5,-0.18232445377935363
2017-12-11,2652.19,2660.33,2651.47,2659.99,0.4237824699767144
2017-12-12,2661.73,2669.72,2659.78,2664.11,0.682193672944467
2017-12-13,2667.59,2671.88,2662.85,2662.85,0.7231707231781314
2017-12-14,2665.87,2668.09,2652.01,2652.01,0.6817976276376867
2017-12-15,2660.63,2679.63,2659.14,2675.81,0.7534287823158836
2017-12-16,2660.63,2679.63,2659.14,2675.81,0.7921786840812823
2017-12-17,2660.63,2679.63,2659.14,2675.81,0.8180798968432375
2017-12-18,2685.92,2694.97,2685.92,2690.16,0.8551863448783559
2017-12-19,2692.71,2694.44,2680.74,2681.47,0.8754216912581249
2017-12-20,2688.18,2691.01,2676.11,2679.25,0.8749772704561534
2017-12-21,2683.02,2692.64,2682.4,2684.57,0.8593581409066084
2017-12-22,2684.22,2685.35,2678.13,2683.34,0.7883600082370501
2017-12-23,2684.22,2685.35,2678.13,2683.34,0.6933595551036051
2017-12-24,2684.22,2685.35,2678.13,2683.34,0.5236700702678854
2017-12-25,2684.22,2685.35,2678.13,2683.34,0.38813381052692625
2017-12-26,2679.09,2682.74,2677.96,2680.5,0.29878971688231565
2017-12-27,2682.1,2685.64,2678.91,2682.62,0.27304076088793594
2017-12-28,2686.1,2687.66,2682.69,2687.54,0.19970267931345573
2017-12-29,2689.15,2692.12,2673.61,2673.61,0.07381536045333942
2017-12-30,2689.15,2692.12,2673.61,2673.61,0.09982283318730378
2017-12-31,2689.15,2692.12,2673.61,2673.61,0.0473820643788401
2018-01-01,2689.15,2692.12,2673.61,2673.61,-0.18640769941609137
2018-01-02,2683.73,2695.89,2682.36,2695.81,0.2585002353343533
2018-01-03,2697.85,2714.37,2697.77,2713.06,0.6881955327763457
2018-01-04,2719.31,2729.29,2719.07,2723.99,0.8046231793600348
2018-01-05,2731.33,2743.45,2727.92,2743.15,0.8665920880001144
2018-01-06,2731.33,2743.45,2727.92,2743.15,0.9225387480329129
2018-01-07,2731.33,2743.45,2727.92,2743.15,0.9410053887965898
2018-01-08,2742.67,2748.51,2737.6,2747.71,0.9488075776925106
2018-01-09,2751.15,2759.14,2747.86,2751.29,0.9290061884488056
2018-01-10,2745.55,2750.8,2736.06,2748.23,0.9248667919787814
2018-01-11,2752.97,2767.56,2752.78,2767.56,0.9193836650358137
2018-01-12,2770.18,2787.85,2769.64,2786.24,0.9176356420763516
2018-01-13,2770.18,2787.85,2769.64,2786.24,0.9153180631411149
2018-01-14,2770.18,2787.85,2769.64,2786.24,0.9065411295128394
2018-01-15,2770.18,2787.85,2769.64,2786.24,0.8763865793996121
2018-01-16,2798.96,2807.54,2768.64,2776.42,0.7281294700267468
2018-01-17,2784.99,2807.04,2778.38,2802.56,0.4296899258528694
2018-01-18,2802.4,2805.83,2792.56,2798.03,0.14104084386238808
2018-01-19,2802.6,2810.33,2798.08,2810.3,-0.10367406271207322
2018-01-20,2802.6,2810.33,2798.08,2810.3,-0.24856486465698446
2018-01-21,2802.6,2810.33,2798.08,2810.3,-0.38035664012595466
2018-01-22,2809.16,2833.03,2808.12,2832.97,-0.5415632538622887
2018-01-23,2835.05,2842.24,2830.59,2839.13,-0.5528081746137411
2018-01-24,2845.42,2852.97,2824.81,2837.54,-0.5197456678690037
2018-01-25,2846.24,2848.56,2830.94,2839.25,-0.552773659754196
2018-01-26,2847.48,2872.87,2846.18,2872.87,-0.46279958256902615
2018-01-27,2847.48,2872.87,2846.18,2872.87,-0.2741869234715386
2018-01-28,2847.48,2872.87,2846.18,2872.87,0.17463320156710502
2018-01-29,2867.23,2870.62,2851.48,2853.53,0.5599335571608013
2018-01-30,2832.74,2837.75,2818.27,2822.43,0.516550733940765
2018-01-31,2832.41,2839.26,2813.04,2823.81,0.43850733361752325
2018-02-01,2816.45,2835.96,2812.7,2821.98,0.3709784527109296
2018-02-02,2808.92,2808.92,2759.97,2762.13,0.5619867937270073
2018-02-03,2808.92,2808.92,2759.97,2762.13,0.6918550139139986
2018-02-04,2808.92,2808.92,2759.97,2762.13,0.7731453538308587
2018-02-05,2741.06,2763.39,2638.17,2648.94,0.8873622546354563
2018-02-06,2614.78,2701.04,2593.07,2695.14,0.9260253069217239
2018-02-07,2690.95,2727.67,2681.33,2681.66,0.938451284988201
2018-02-08,2685.01,2685.27,2580.56,2581.0,0.898462662873632
2018-02-09,2601.78,2638.67,2532.69,2619.55,0.8770358317336181
2018-02-10,2601.78,2638.67,2532.69,2619.55,0.8554981297582694
2018-02-11,2601.78,2638.67,2532.69,2619.55,0.8293985156181028
2018-02-12,2636.75,2672.61,2622.45,2656.0,0.7841681664194727
2018-02-13,2646.27,2668.84,2637.08,2662.94,0.7404245407821616
2018-02-14,2651.21,2702.1,2648.87,2698.63,0.6429131399928986
2018-02-15,2713.46,2731.51,2689.82,2731.2,0.5011051290970036
2018-02-16,2727.14,2754.42,2725.11,2732.22,0.4910027516764173
2018-02-17,2727.14,2754.42,2725.11,2732.22,0.44852868634482634
2018-02-18,2727.14,2754.42,2725.11,2732.22,0.5815234670592351
2018-02-19,2727.14,2754.42,2725.11,2732.22,0.6508411159982771
2018-02-20,2726.01,2737.6,2706.76,2716.26,0.7347503276520958
2018-02-21,2720.53,2747.75,2701.29,2701.33,0.8314845899584914
2018-02-22,2710.42,2731.26,2697.77,2703.96,0.6370730355343145
2018-02-23,2715.8,2747.76,2713.74,2747.3,0.5949420226992977
2018-02-24,2715.8,2747.76,2713.74,2747.3,0.4866978864852189
2018-02-25,2715.8,2747.76,2713.74,2747.3,0.24164062227976943
2018-02-26,2757.37,2780.64,2753.78,2779.6,0.15031317929651866
2018-02-27,2780.45,2789.15,2744.22,2744.28,-0.014067380465276414
2018-02-28,2753.78,2761.52,2713.54,2713.83,0.12111197135006282
2018-03-01,2715.22,2730.89,2659.65,2677.67,0.12679121309778757
2018-03-02,2658.89,2696.25,2647.32,2691.25,0.14740006031615976
2018-03-03,2658.89,2696.25,2647.32,2691.25,0.14905167824352425
2018-03-04,2658.89,2696.25,2647.32,2691.25,0.0974886769876501
2018-03-05,2681.06,2728.09,2675.75,2720.94,0.01700542828366471
2018-03-06,2730.18,2732.08,2711.26,2728.12,-0.0060677779454581925
2018-03-07,2710.18,2730.6,2701.74,2726.8,-0.058866317495468945
2018-03-08,2732.75,2740.45,2722.65,2738.97,-0.19195998670681327
2018-03-09,2752.91,2786.57,2751.54,2786.57,-0.42208285023577596
2018-03-10,2752.91,2786.57,2751.54,2786.57,-0.5722947155888186
2018-03-11,2752.91,2786.57,2751.54,2786.57,-0.647923478907259
2018-03-12,2790.54,2796.98,2779.26,2783.02,-0.8295720343370115
2018-03-13,2792.31,2801.9,2758.68,2765.31,-0.8949942233233581
2018-03-14,2774.06,2777.11,2744.38,2749.48,-0.8148089944356384
2018-03-15,2754.27,2763.03,2741.47,2747.33,-0.7229674637393768
2018-03-16,2750.57,2761.85,2749.97,2752.01,-0.6380047130939638
2018-03-17,2750.57,2761.85,2749.97,2752.01,-0.4886469285830149
2018-03-18,2750.57,2761.85,2749.97,2752.01,-0.2283533055661714
2018-03-19,2741.38,2741.38,2694.59,2712.92,0.17615493087373443
2018-03-20,2715.05,2724.22,2710.05,2716.94,0.5055615879559853
2018-03-21,2714.99,2739.14,2709.79,2711.93,0.7579145106056604
2018-03-22,2691.36,2695.68,2641.59,2643.69,0.7637085845399524
2018-03-23,2646.71,2657.67,2585.89,2588.26,0.6736172085953634
2018-03-24,2646.71,2657.67,2585.89,2588.26,0.6783496905700988
2018-03-25,2646.71,2657.67,2585.89,2588.26,0.6762045137322512
2018-03-26,2619.35,2661.36,2601.81,2658.55,0.6333843809365607
2018-03-27,2667.57,2674.78,2596.12,2612.62,0.6603342548334333
2018-03-28,2611.3,2632.65,2593.06,2605.0,0.659921157366446
2018-03-29,2614.41,2659.07,2609.72,2640.87,0.5251654836518017
2018-03-30,2614.41,2659.07,2609.72,2640.87,0.41518305572845576
2018-03-31,2614.41,2659.07,2609.72,2640.87,0.35379053353102846
2018-04-01,2614.41,2659.07,2609.72,2640.87,0.27695301440687403
2018-04-02,2633.45,2638.3,2553.8,2581.88,0.25795456178032133
2018-04-03,2592.17,2619.14,2575.49,2614.45,0.08996310758827976
2018-04-04,2584.04,2649.86,2573.61,2644.69,-0.3700995624883765
2018-04-05,2657.36,2672.08,2649.58,2662.84,-0.5800044167585259
2018-04-06,2645.82,2656.88,2586.27,2604.47,-0.41537396823134415
2018-04-07,2645.82,2656.88,2586.27,2604.47,-0.23119595700977996
2018-04-08,2645.82,2656.88,2586.27,2604.47,0.07264644280193155
2018-04-09,2617.18,2653.55,2610.79,2613.16,-0.30232773805661767
2018-04-10,2638.41,2665.45,2635.78,2656.87,-0.14131270862775347
2018-04-11,2643.89,2661.43,2639.25,2642.19,0.149844305753305
2018-04-12,2653.83,2674.72,2653.83,2663.99,0.41507129076944016
2018-04-13,2676.9,2680.26,2645.05,2656.3,0.4967011758577989
2018-04-14,2676.9,2680.26,2645.05,2656.3,0.5584812328705141
2018-04-15,2676.9,2680.26,2645.05,2656.3,0.6175034008842869
2018-04-16,2670.1,2686.49,2665.16,2677.84,0.6654955895556187
2018-04-17,2692.74,2713.34,2692.05,2706.39,0.6874325735578635
2018-04-18,2710.11,2717.49,2703.63,2708.64,0.756014450344655
2018-04-19,2701.16,2702.84,2681.9,2693.13,0.8570930882976676
2018-04-20,2692.56,2693.94,2660.61,2670.14,0.7462735691709176
2018-04-21,2692.56,2693.94,2660.61,2670.14,0.650210524755695
2018-04-22,2692.56,2693.94,2660.61,2670.14,0.5165580530065538
2018-04-23,2675.4,2682.86,2657.99,2670.29,0.2764163841929399
2018-04-24,2680.8,2683.55,2617.32,2634.56,-0.12171015079387285
2018-04-25,2634.92,2645.3,2612.67,2639.4,-0.4147933074777807
2018-04-26,2651.65,2676.48,2647.16,2666.94,-0.44471792789306175
2018-04-27,2675.47,2677.35,2659.01,2669.91,-0.5395213031182051
2018-04-28,2675.47,2677.35,2659.01,2669.91,-0.6414921106743424
2018-04-29,2675.47,2677.35,2659.01,2669.91,-0.7264375013900837
2018-04-30,2675.05,2682.92,2648.04,2648.05,-0.7915470222815254
2018-05-01,2643.64,2655.27,2625.41,2654.8,-0.7281558845610294
2018-05-02,2654.24,2660.87,2631.7,2635.67,-0.5937806958821256
2018-05-03,2628.08,2637.14,2594.62,2629.73,-0.5952603507894693
2018-05-04,2621.45,2670.93,2615.32,2663.42,-0.3818614756660238
2018-05-05,2621.45,2670.93,2615.32,2663.42,-0.17532418560679455
2018-05-06,2621.45,2670.93,2615.32,2663.42,-0.029082328955856964
2018-05-07,2669.36,2683.35,2664.7,2672.63,0.10406799577136454
2018-05-08,2670.26,2676.34,2655.2,2671.92,0.13039589485496367
2018-05-09,2678.12,2701.27,2674.14,2697.79,0.047998662190581756
2018-05-10,2705.02,2726.11,2704.54,2723.07,0.030896396375470703
2018-05-11,2722.7,2732.86,2717.45,2727.72,-0.132219320829813
2018-05-12,2722.7,2732.86,2717.45,2727.72,-0.24373874210097513
2018-05-13,2722.7,2732.86,2717.45,2727.72,-0.2506560624213615
2018-05-14,2733.37,2742.1,2725.47,2730.13,-0.37856552607158495
2018-05-15,2718.59,2718.59,2701.91,2711.45,-0.5553690673265599
2018-05-16,2712.62,2727.76,2712.17,2722.46,-0.834610559971706
2018-05-17,2719.71,2731.96,2711.36,2720.13,-0.8502347630978545
2018-05-18,2717.35,2719.5,2709.18,2712.97,-0.8245331222099685
2018-05-19,2717.35,2719.5,2709.18,2712.97,-0.76848489881645
2018-05-20,2717.35,2719.5,2709.18,2712.97,-0.6450712148673561
2018-05-21,2725.95,2739.19,2725.7,2733.01,-0.5555157970111986
2018-05-22,2738.34,2742.24,2721.88,2724.44,-0.3549408004903928
2018-05-23,2713.98,2733.33,2709.54,2733.29,-0.31743612708015856
2018-05-24,2730.94,2731.97,2707.38,2727.76,-0.36525450176644864
2018-05-25,2723.6,2727.36,2714.99,2721.33,-0.29394842837151475
2018-05-26,2723.6,2727.36,2714.99,2721.33,-0.26869165268220935
2018-05-27,2723.6,2727.36,2714.99,2721.33,-0.32043586918632744
2018-05-28,2723.6,2727.36,2714.99,2721.33,-0.41084564532120704
2018-05-29,2705.11,2710.67,2676.81,2689.86,0.022528571828725315
2018-05-30,2702.43,2729.34,2702.43,2724.01,-0.0339058790243199
2018-05-31,2720.98,2722.5,2700.68,2705.27,0.018892147698912065
2018-06-01,2718.7,2736.93,2718.7,2734.62,0.029282836977244608
2018-06-02,2718.7,2736.93,2718.7,2734.62,0.10479232556125172
2018-06-03,2718.7,2736.93,2718.7,2734.62,0.3448403652243355
2018-06-04,2741.67,2749.16,2740.54,2746.87,0.27973002667564134
2018-06-05,2748.46,2752.61,2739.51,2748.8,0.4256589903208475
2018-06-06,2753.25,2772.39,2748.46,2772.35,0.4932490957293116
2018-06-07,2774.84,2779.9,2760.16,2770.37,0.5474040651675435
2018-06-08,2765.84,2779.39,2763.59,2779.03,0.5577477966958524
2018-06-09,2765.84,2779.39,2763.59,2779.03,0.5558627203467473
2018-06-10,2765.84,2779.39,2763.59,2779.03,0.2583276135024593
2018-06-11,2780.18,2790.21,2780.17,2782.0,-0.041975763330137625
2018-06-12,2785.6,2789.8,2778.78,2786.85,-0.3370995336364672
2018-06-13,2787.94,2791.47,2774.65,2775.63,-0.4453398834300652
2018-06-14,2783.21,2789.06,2776.52,2782.49,-0.5711427597478463
2018-06-15,2777.78,2782.81,2761.73,2779.66,-0.6140457527723904
2018-06-16,2777.78,2782.81,2761.73,2779.66,-0.6361654386681935
2018-06-17,2777.78,2782.81,2761.73,2779.66,-0.5836865047510814
2018-06-18,2765.79,2774.99,2757.12,2773.75,-0.557461876303484
2018-06-19,2752.01,2765.05,2743.19,2762.59,-0.36116832309654207
2018-06-20,2769.73,2774.86,2763.91,2767.32,-0.28567589214107464
2018-06-21,2769.28,2769.28,2744.39,2749.76,-0.11926890620503236
2018-06-22,2760.79,2764.17,2752.68,2754.88,0.04955541154154881
2018-06-23,2760.79,2764.17,2752.68,2754.88,0.09617701319758733
2018-06-24,2760.79,2764.17,2752.68,2754.88,0.21898319398936508
2018-06-25,2742.94,2742.94,2698.67,2717.07,0.3686150727394673
2018-06-26,2722.12,2732.91,2715.6,2723.06,0.5671725644571113
2018-06-27,2728.45,2746.09,2699.38,2699.63,0.6773359042320796
2018-06-28,2698.69,2724.34,2691.99,2716.31,0.7090901604668731
2018-06-29,2727.13,2743.26,2718.03,2718.37,0.7568040897353221
2018-06-30,2727.13,2743.26,2718.03,2718.37,0.769075711252139
2018-07-01,2727.13,2743.26,2718.03,2718.37,0.7869300259472631
2018-07-02,2704.95,2727.26,2698.95,2726.71,0.7460184676277841
2018-07-03,2733.27,2736.58,2711.16,2713.22,0.678209884740783
2018-07-04,2733.27,2736.58,2711.16,2713.22,0.4983810763842909
2018-07-05,2724.19,2737.83,2716.02,2736.61,0.4030713876226476
2018-07-06,2737.68,2764.41,2733.52,2759.82,0.4565662441585686
2018-07-07,2737.68,2764.41,2733.52,2759.82,0.519782899242621
2018-07-08,2737.68,2764.41,2733.52,2759.82,0.6637150568046767
2018-07-09,2768.51,2784.65,2768.51,2784.17,0.6342078916805758
2018-07-10,2788.56,2795.58,2786.24,2793.84,0.29305623773152945
2018-07-11,2779.82,2785.91,2770.77,2774.02,0.14615996228767777
2018-07-12,2783.14,2799.22,2781.53,2798.29,-0.2022739150978388
2018-07-13,2796.93,2804.53,2791.69,2801.31,-0.4584673006397476
2018-07-14,2796.93,2804.53,2791.69,2801.31,-0.5737281958036949
2018-07-15,2796.93,2804.53,2791.69,2801.31,-0.6499877078036486
2018-07-16,2801.43,2803.71,2793.39,2798.43,-0.503347607745695
2018-07-17,2789.34,2814.19,2789.24,2809.55,-0.3178724046776006
2018-07-18,2811.35,2816.76,2805.89,2815.62,-0.23610789067649904
2018-07-19,2809.37,2812.05,2799.77,2804.49,-0.2143488750831837
2018-07-20,2804.55,2809.7,2800.01,2801.83,-0.20310084309662088
2018-07-21,2804.55,2809.7,2800.01,2801.83,-0.0381304600295361
2018-07-22,2804.55,2809.7,2800.01,2801.83,0.34408434966608736
2018-07-23,2799.17,2808.61,2795.14,2806.98,0.4680968356699728
2018-07-24,2820.68,2829.99,2811.12,2820.4,0.5057752530610435
2018-07-25,2817.73,2848.03,2817.73,2846.07,0.44357566566362694
2018-07-26,2835.49,2845.57,2835.26,2837.44,0.3423888566569304
2018-07-27,2842.35,2843.17,2808.34,2818.82,0.3043442217929799
2018-07-28,2842.35,2843.17,2808.34,2818.82,0.2348451252211453
2018-07-29,2842.35,2843.17,2808.34,2818.82,0.15846309880813816
2018-07-30,2819.0,2821.74,2798.11,2802.6,0.29416361315065764
2018-07-31,2809.73,2824.46,2808.06,2816.29,0.3628921518932354
2018-08-01,2821.17,2825.83,2805.85,2813.36,0.3093016516942054
2018-08-02,2800.48,2829.91,2796.34,2827.22,0.14020514698602796
2018-08-03,2829.62,2840.38,2827.37,2840.35,-0.08568026679650137
2018-08-04,2829.62,2840.38,2827.37,2840.35,-0.21282421744739324
2018-08-05,2829.62,2840.38,2827.37,2840.35,-0.28522814951198644
2018-08-06,2840.29,2853.29,2835.98,2850.4,-0.3981555433207666
2018-08-07,2855.92,2863.43,2855.92,2858.45,-0.5310543500792286
2018-08-08,2856.79,2862.44,2853.09,2857.7,-0.7617888089299307
2018-08-09,2857.19,2862.48,2851.98,2853.58,-0.8518564296063352
2018-08-10,2839.64,2842.2,2825.81,2833.28,-0.7148838470218936
2018-08-11,2839.64,2842.2,2825.81,2833.28,-0.579366948189077
2018-08-12,2839.64,2842.2,2825.81,2833.28,-0.45624057054569517
2018-08-13,2835.46,2843.4,2819.88,2821.93,-0.045859423247236866
2018-08-14,2827.88,2843.11,2826.58,2839.96,0.0892239450064617
2018-08-15,2827.95,2827.95,2802.49,2818.37,0.4660174998690185
2018-08-16,2831.44,2850.49,2831.44,2840.69,0.5682491541607346
2018-08-17,2838.32,2855.63,2833.73,2850.13,0.5711365003604262
2018-08-18,2838.32,2855.63,2833.73,2850.13,0.5579741199237557
2018-08-19,2838.32,2855.63,2833.73,2850.13,0.6113939812477462
2018-08-20,2853.93,2859.76,2850.62,2857.05,0.4543757117366262
2018-08-21,2861.51,2873.23,2861.32,2862.96,0.19634254289291458
2018-08-22,2860.99,2867.54,2856.05,2861.82,-0.07009213228957221
2018-08-23,2860.29,2868.78,2854.03,2856.98,-0.3473127848629194
2018-08-24,2862.35,2876.16,2862.35,2874.69,-0.31698893004256723
2018-08-25,2862.35,2876.16,2862.35,2874.69,-0.2883799270546833
2018-08-26,2862.35,2876.16,2862.35,2874.69,-0.22973676484170666
2018-08-27,2884.69,2898.25,2884.69,2896.74,-0.1647271494840524
2018-08-28,2901.45,2903.77,2893.5,2897.52,-0.06759501440732647
2018-08-29,2900.62,2916.5,2898.4,2914.04,-0.08598106900437105
2018-08-30,2908.94,2912.46,2895.22,2901.13,-0.08865472394051296
2018-08-31,2898.37,2906.32,2891.73,2901.52,0.16821072018822578
2018-09-01,2898.37,2906.32,2891.73,2901.52,0.40871833783275996
2018-09-02,2898.37,2906.32,2891.73,2901.52,0.800292133425301
2018-09-03,2898.37,2906.32,2891.73,2901.52,0.7709755179374986
2018-09-04,2896.96,2900.18,2885.13,2896.72,0.7912561598466515
2018-09-05,2891.59,2894.21,2876.92,2888.6,0.35653360603327455
2018-09-06,2888.64,2892.05,2867.29,2878.05,0.49833244950792643
2018-09-07,2868.26,2883.81,2864.12,2871.68,0.6823263879078588
2018-09-08,2868.26,2883.81,2864.12,2871.68,0.8163469894264326
2018-09-09,2868.26,2883.81,2864.12,2871.68,0.9272170895603316
2018-09-10,2881.39,2886.93,2875.94,2877.13,0.9308122367011704
2018-09-11,2871.57,2892.52,2866.78,2887.89,0.8762657046780703
2018-09-12,2888.29,2894.65,2879.2,2888.92,0.8233453888383861
2018-09-13,2896.85,2906.76,2896.39,2904.18,0.6919067625052794
2018-09-14,2906.38,2908.3,2895.77,2904.98,0.5629487085146886
2018-09-15,2906.38,2908.3,2895.77,2904.98,0.4715116247487377
2018-09-16,2906.38,2908.3,2895.77,2904.98,0.38442774466337704
2018-09-17,2903.83,2904.65,2886.16,2888.8,0.29162232836239455
2018-09-18,2890.74,2911.17,2890.43,2904.31,0.2489119262025352
2018-09-19,2906.6,2912.36,2903.82,2907.95,0.2910110067762738
2018-09-20,2919.73,2934.8,2919.73,2930.75,0.6123023307917083
2018-09-21,2936.76,2940.91,2927.11,2929.67,0.822512649658253
2018-09-22,2936.76,2940.91,2927.11,2929.67,0.8661489051779936
2018-09-23,2936.76,2940.91,2927.11,2929.67,0.9031209607548041
2018-09-24,2921.83,2923.79,2912.63,2919.37,0.9285834316909396
2018-09-25,2921.75,2923.95,2913.7,2915.56,0.9126790630138454
2018-09-26,2916.98,2931.15,2903.28,2905.97,0.894569625642079
2018-09-27,2911.65,2927.22,2909.27,2914.0,0.8837573751432213
2018-09-28,2910.03,2920.53,2907.5,2913.98,0.879533478425612
2018-09-29,2910.03,2920.53,2907.5,2913.98,0.878522250023025
2018-09-30,2910.03,2920.53,2907.5,2913.98,0.8700442516259154
2018-10-01,2926.29,2937.06,2917.91,2924.59,0.8012404883681167
2018-10-02,2923.8,2931.42,2919.37,2923.43,0.7332645586787369
2018-10-03,2931.69,2939.86,2921.36,2925.51,0.5960941693577477
2018-10-04,2919.35,2919.78,2883.92,2901.61,0.6926891925940456
2018-10-05,2902.54,2909.64,2869.29,2885.57,0.43065381840828354
2018-10-06,2902.54,2909.64,2869.29,2885.57,0.3036832105725013
2018-10-07,2902.54,2909.64,2869.29,2885.57,0.050638615360767136
2018-10-08,2877.53,2889.45,2862.08,2884.43,-0.07429190472267201
2018-10-09,2882.51,2894.83,2874.27,2880.34,-0.06692897489943563
2018-10-10,2873.9,2874.02,2784.86,2785.68,0.004443165932504237
2018-10-11,2776.87,2795.14,2710.51,2728.37,0.7235683655407616
2018-10-12,2770.54,2775.77,2729.44,2767.13,0.81130337640211
2018-10-13,2770.54,2775.77,2729.44,2767.13,0.8358549199422763
2018-10-14,2770.54,2775.77,2729.44,2767.13,0.8483110286417641
2018-10-15,2763.83,2775.99,2749.03,2750.79,0.7988007006481194
2018-10-16,2767.05,2813.46,2766.91,2809.92,0.7950773571470034
2018-10-17,2811.67,2816.94,2781.81,2809.21,0.8298342616359445
2018-10-18,2802.0,2806.04,2755.18,2768.78,0.8471532393833117
2018-10-19,2775.66,2797.77,2760.27,2767.78,0.8360088520380959
2018-10-20,2775.66,2797.77,2760.27,2767.78,0.8244266965900853
2018-10-21,2775.66,2797.77,2760.27,2767.78,0.805338878113691
2018-10-22,2773.94,2778.94,2749.22,2755.88,0.7344199506174596
2018-10-23,2721.03,2753.59,2691.43,2740.69,0.5695582002449102
2018-10-24,2737.87,2742.59,2651.89,2656.1,0.3360249094976541
2018-10-25,2674.88,2722.7,2667.84,2705.57,0.27305983185050986
2018-10-26,2667.86,2692.38,2628.16,2658.69,0.3491992313353858
2018-10-27,2667.86,2692.38,2628.16,2658.69,0.42825865030949417
2018-10-28,2667.86,2692.38,2628.16,2658.69,0.6678095138623551
2018-10-29,2682.65,2706.85,2603.54,2641.25,0.773590261420333
2018-10-30,2640.68,2685.43,2635.34,2682.63,0.6952366451121575
2018-10-31,2705.6,2736.69,2705.6,2711.74,0.5333958414059772
2018-11-01,2717.58,2741.67,2708.85,2740.37,0.42800277720669605
2018-11-02,2745.45,2756.55,2700.44,2723.06,0.40444943164063224
2018-11-03,2745.45,2756.55,2700.44,2723.06,0.26715498394824644
2018-11-04,2745.45,2756.55,2700.44,2723.06,0.2029614234524086
2018-11-05,2726.37,2744.27,2717.94,2738.31,0.2423567598725055
2018-11-06,2738.4,2756.82,2737.08,2755.45,0.44020837494153015
2018-11-07,2774.13,2815.15,2774.13,2813.89,0.6457635384876431
2018-11-08,2806.38,2814.75,2794.99,2806.83,0.6670193289696783
2018-11-09,2794.1,2794.1,2764.24,2781.01,0.6955998903165823
2018-11-10,2794.1,2794.1,2764.24,2781.01,0.7342474537352336
2018-11-11,2794.1,2794.1,2764.24,2781.01,0.7842483910548577
2018-11-12,2773.93,2775.99,2722.0,2726.22,0.7087358445799078
2018-11-13,2730.05,2754.6,2714.98,2722.18,0.609064588537704
2018-11-14,2737.9,2746.8,2685.75,2701.58,0.6364928773504833
2018-11-15,2693.52,2735.38,2670.75,2730.2,0.5942128830908808
2018-11-16,2718.54,2746.75,2712.16,2736.27,0.5302789346668071
2018-11-17,2718.54,2746.75,2712.16,2736.27,0.510829325313544
2018-11-18,2718.54,2746.75,2712.16,2736.27,0.5751167278620254
